variante,escenario,tamanio,instancia,repeticion,semilla,algoritmo,tiempo_ms,evaluaciones,F,T_horas,R_horas,N,V,factible,verificada,cumplimiento_pct,cumplimiento_prioritarios_pct,costo,distancia_km,utilizacion_pct,temperatura_inicial
BASE,N025-I05,25,5,18,60,RECOCIDO_SIMULADO,28.2751,4261,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,202.367252
BASE,N025-I05,25,5,19,61,RECOCIDO_SIMULADO,26.8622,4141,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,172.710895
BASE,N025-I05,25,5,20,62,RECOCIDO_SIMULADO,26.6435,4141,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,175.492759
BASE,N025-I05,25,5,21,63,RECOCIDO_SIMULADO,27.5974,4221,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,194.540355
BASE,N025-I05,25,5,22,64,RECOCIDO_SIMULADO,26.6303,4061,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,155.503104
BASE,N025-I05,25,5,23,65,RECOCIDO_SIMULADO,27.2041,4061,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,152.458067
BASE,N025-I05,25,5,24,66,RECOCIDO_SIMULADO,27.362,4221,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,189.609298
BASE,N025-I05,25,5,25,67,RECOCIDO_SIMULADO,26.5023,4101,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,162.112802
BASE,N025-I05,25,5,26,68,RECOCIDO_SIMULADO,25.9844,3981,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,144.80925
BASE,N025-I05,25,5,27,69,RECOCIDO_SIMULADO,27.849,4341,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,224.530256
BASE,N025-I05,25,5,28,70,RECOCIDO_SIMULADO,27.6665,4301,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,208.29437
BASE,N025-I05,25,5,29,71,RECOCIDO_SIMULADO,28.0763,4181,11175.046667,498.38,106.766667,0,0,true,true,68,27.272727,10740,1536,31.127451,183.787256
BASE,N050-I01,50,1,0,42,RECOCIDO_SIMULADO,51.512,4861,106377.758333,1941.091667,1044.366667,0,0,true,true,28,7.142857,15786,2416,74.019608,434.921985
BASE,N050-I01,50,1,1,43,RECOCIDO_SIMULADO,49.5123,4621,106350.138333,1952.138333,1043.98,0,0,true,true,28,7.142857,16324,2444,74.019608,325.850281
