variante,escenario,algoritmo,repeticion,vehiculo,almacen_origen,orden,id_pedido
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,332
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,334
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,335
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,338
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,340
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,341
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,343
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,345
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,346
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,348
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,349
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,350
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,353
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,488
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,489
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,490
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,493
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,494
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,497
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,501
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,502
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,503
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,508
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,509
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,514
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,521
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,522
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,644
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,646
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,647
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,649
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,653
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,655
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,656
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,659
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,663
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,670
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,672
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,GENETICO,0,NO_ASIGNADO,,,673
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA01,ALM-CENTRAL,1,212
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA01,ALM-CENTRAL,2,6
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA01,ALM-CENTRAL,3,205
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA01,ALM-CENTRAL,4,216
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,1,196
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,2,30
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,3,206
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,4,498
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA02,ALM-CENTRAL,5,668
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA03,ALM-CENTRAL,1,1
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA03,ALM-CENTRAL,2,29
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA03,ALM-CENTRAL,3,193
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA03,ALM-CENTRAL,4,326
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,1,31
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,2,8
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,3,221
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA04,ALM-CENTRAL,4,224
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,1,28
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,2,2
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,3,215
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA05,ALM-CENTRAL,4,515
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,1,486
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,2,199
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,3,214
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,4,220
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA06,ALM-CENTRAL,5,38
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,1,25
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,2,11
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,3,222
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA07,ALM-CENTRAL,4,355
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA08,ALM-CENTRAL,1,19
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA08,ALM-CENTRAL,2,203
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA08,ALM-CENTRAL,3,15
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA08,ALM-CENTRAL,4,330
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,1,342
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,2,194
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,3,207
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,4,677
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA09,ALM-CENTRAL,5,675
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,1,189
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,2,23
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TA10,ALM-CENTRAL,3,17
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB01,ALM-CENTRAL,1,188
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB02,ALM-CENTRAL,1,32
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB02,ALM-CENTRAL,2,518
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB03,ALM-CENTRAL,1,33
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB03,ALM-CENTRAL,2,650
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB04,ALM-CENTRAL,1,37
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB05,ALM-CENTRAL,1,190
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB05,ALM-CENTRAL,2,662
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB06,ALM-CENTRAL,1,511
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB06,ALM-CENTRAL,2,26
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB07,ALM-CENTRAL,1,320
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB08,ALM-CENTRAL,1,664
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB08,ALM-CENTRAL,2,651
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB09,ALM-CENTRAL,1,191
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB09,ALM-CENTRAL,2,671
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB09,ALM-CENTRAL,3,666
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB10,ALM-CENTRAL,1,200
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB10,ALM-CENTRAL,2,652
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB11,ALM-CENTRAL,1,213
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB11,ALM-CENTRAL,2,678
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB12,ALM-CENTRAL,1,354
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TB12,ALM-CENTRAL,2,22
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM01,ALM-CENTRAL,1,321
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM01,ALM-CENTRAL,2,336
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM02,ALM-CENTRAL,1,34
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM02,ALM-CENTRAL,2,14
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM02,ALM-CENTRAL,3,491
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM03,ALM-CENTRAL,1,10
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM03,ALM-CENTRAL,2,16
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM04,ALM-CENTRAL,1,201
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM04,ALM-CENTRAL,2,665
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM05,ALM-CENTRAL,1,24
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM05,ALM-CENTRAL,2,21
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM05,ALM-CENTRAL,3,328
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM05,ALM-CENTRAL,4,351
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM06,ALM-CENTRAL,1,35
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM06,ALM-CENTRAL,2,680
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM07,ALM-CENTRAL,1,7
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM07,ALM-CENTRAL,2,36
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM07,ALM-CENTRAL,3,197
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM08,ALM-CENTRAL,1,4
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM08,ALM-CENTRAL,2,329
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM09,ALM-CENTRAL,1,5
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM09,ALM-CENTRAL,2,674
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM10,ALM-CENTRAL,1,12
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM10,ALM-CENTRAL,2,209
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM10,ALM-CENTRAL,3,18
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM11,ALM-CENTRAL,1,13
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM11,ALM-CENTRAL,2,217
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM12,ALM-CENTRAL,1,9
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM12,ALM-CENTRAL,2,485
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM12,ALM-CENTRAL,3,20
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM13,ALM-CENTRAL,1,333
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM13,ALM-CENTRAL,2,27
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM13,ALM-CENTRAL,3,339
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM14,ALM-CENTRAL,1,3
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM14,ALM-CENTRAL,2,198
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,TM15,ALM-CENTRAL,1,204
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,192
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,195
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,202
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,208
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,210
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,211
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,218
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,219
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,223
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,225
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,318
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,319
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,322
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,323
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,324
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,325
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,327
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,331
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,332
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,334
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,335
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,337
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,338
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,340
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,341
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,343
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,344
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,345
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,346
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,347
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,348
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,349
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,350
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,352
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,353
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,487
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,488
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,489
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,490
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,492
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,493
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,494
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,495
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,496
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,497
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,499
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,500
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,501
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,502
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,503
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,504
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,505
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,506
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,507
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,508
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,509
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,510
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,512
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,513
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,514
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,516
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,517
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,519
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,520
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,521
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,522
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,644
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,645
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,646
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,647
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,648
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,649
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,653
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,654
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,655
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,656
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,657
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,658
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,659
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,660
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,661
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,663
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,667
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,669
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,670
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,672
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,673
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,676
BASE,SIMULACION_CINCO_DIAS-ALTA-N01,RECOCIDO_SIMULADO,0,NO_ASIGNADO,,,679
